Handle,Title,Variant SKU,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Cost per item,Included / United States,Category,Category handle,Sub-category,Sub-category handle,Collection,Metafield: game_stats.players [single_line_text_field],Metafield: game_stats.time [single_line_text_field],Metafield: game_stats.age [single_line_text_field],Metafield: game_stats.baby_cthulhus [number_integer],Metafield: game_stats.game_type [single_line_text_field],Metafield: game_stats.theme [single_line_text_field],Status,Game Line,Game Line Handle
the-colouring-book-out-of-space,The Colouring Book Out of Space,BK-2,"Printed on deluxe wood free paper this coloring book has all your favorite monsters to color! From Great Cthulhu to the lowliest Nightgaunt, this book has it all – forty enormous and enormously terrifying black and white illustrations along with descriptions (on facing pages). The back of each coloring page is black so whatever media you choose to color with, you won’t mess up the next page!",Petersen Games,Book,"Book, cosmic-horror,lovecraftian,book,family,beginner-friendly,category-books,subcategory-art-books",TRUE,,,,,,,690,shopify,10,deny,manual,10.99,14.99,TRUE,TRUE,793611931220,https://petersengames.com/wp-content/uploads/2021/02/ColoringBook-product1050.png,1,The Colouring Book Out of Space,FALSE,The Colouring Book Out of Space | Petersen Games,"Printed on deluxe wood free paper this coloring book has all your favorite monsters to color! From Great Cthulhu to the lowliest Nightgaunt, this book has it al...",,,,TRUE,Books & Literature,category-books,Art Books,subcategory-art-books,cthulhu-wars,n/a,n/a,n/a,n/a,n/a,Cosmic Horror,active,Book,book
the-daemon-sultan-faction-expansion,The Daemon Sultan Faction Expansion,CW-F7,The Daemon Sultan Faction ExpansionThe most bizarre Faction in all of Cthulhu Wars (as befits the dreaded DAEMON SULTAN!)This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,2140,shopify,10,deny,manual,49.99,59.99,TRUE,TRUE,793611931275,https://petersengames.com/wp-content/uploads/2023/05/daemon-sultan-faction-cw-f7.png,1,The Daemon Sultan Faction Expansion,FALSE,The Daemon Sultan Faction Expansion | Petersen Games,The Daemon Sultan Faction ExpansionThe most bizarre Faction in all of Cthulhu Wars (as befits the dreaded DAEMON SULTAN!)This expansion enhances your gaming exp...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
the-dark-ritual,The Dark Ritual,EHP-2,"The SECOND expansion (also the STRETCH GOAL box), adding 4 new cult boards + the new quantum-pixel resources + 3 glacier cards + 15 Slime Mold cards + the King in Yellow card + 9 new Monsters + 7 new Investigators + 8 new Priests!",Petersen Games,Evil High Priest,"Evil High Priest, cosmic-horror,lovecraftian,horror,expansion,strategy,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,700,shopify,10,deny,manual,24.99,29.99,TRUE,TRUE,680569978158,https://petersengames.com/wp-content/uploads/2019/03/EHP-TDR-Box-Render.jpg,1,The Dark Ritual,FALSE,The Dark Ritual | Petersen Games,"The SECOND expansion (also the STRETCH GOAL box), adding 4 new cult boards + the new quantum-pixel resources + 3 glacier cards + 15 Slime Mold cards + the King in Yell...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Worker Placement,Cosmic Horror,active,Evil High Priest,evil-high-priest
the-dunwich-horror,The Dunwich Horror,CW-U42,"Relive Lovecraft’s famed tale, “The Dunwich Horror”, with perhaps the best figures ever created for the Cthulhu Wars game. This package introduces the new concept of the Clan to Cthulhu Wars. Recruit the Whateley Clan and access their fearsome abilities. But beware – the Whateleys are disloyal, and another Faction may gain their allegiance. In this box you’ll find Lavinia Whateley; Old Wizard Whateley, the clan patriarch; Wilbur Whateley, “Junior” Whateley, the eponymous Dunwich Horror itself; and the new Dire Yog-Sothoth figure. All with rules for adding to your game.",Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,850,shopify,10,deny,manual,89.99,89.99,TRUE,TRUE,793611931725,https://petersengames.com/wp-content/uploads/2019/03/cropped-petersen-games-Logo.png,1,The Dunwich Horror,FALSE,The Dunwich Horror | Petersen Games,"Relive Lovecraft’s famed tale, “The Dunwich Horror”, with perhaps the best figures ever created for the Cthulhu Wars game. This package introduces the new conce...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
the-elder-shoggoth,The Elder Shoggoth,CW-U31,The Elder ShoggothThe Oldest and most dangerous Shoggoth!This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,190,shopify,10,deny,manual,9.99,11.99,TRUE,TRUE,793611931282,https://petersengames.com/wp-content/uploads/2023/05/elder-shuggoth-cw-u31.png,1,The Elder Shoggoth,FALSE,The Elder Shoggoth | Petersen Games,The Elder ShoggothThe Oldest and most dangerous Shoggoth!This expansion enhances your gaming experience with new strategic options and high-quality components....,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
the-empires,The Empires,TGW-1,"Adds FOUR new Empires to The Gods War (wily Sea, mad Moon, thundering Earth, and clever Invisible God), as well as a map to expand your game up to 8 players!",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,5500,shopify,10,deny,manual,99.99,139.99,TRUE,TRUE,680569978103,https://petersengames.com/wp-content/uploads/2019/03/Empire-Box-Render.jpg,1,The Empires,FALSE,The Empires | Petersen Games,"Adds FOUR new Empires to The Gods War (wily Sea, mad Moon, thundering Earth, and clever Invisible God), as well as a map to expand your game up to 8 players!",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,3-8 players,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-empires-vf,The Empires VF,TGW-VF1,"Adds FOUR new Empires to The Gods War (wily Sea, mad Moon, thundering Earth, and clever Invisible God), as well as a map to expand your game up to 8 players! French Edition",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,5500,shopify,10,deny,manual,99.99,139.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/TGW-VF1-Empires.jpg,1,The Empires VF,FALSE,The Empires VF | Petersen Games,"Adds FOUR new Empires to The Gods War (wily Sea, mad Moon, thundering Earth, and clever Invisible God), as well as a map to expand your game up to 8 players! F...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,3-8 players,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-gods-war,The Gods War,TGW,"Designed by Sandy Petersen and set in the mythic world of Glorantha, The Gods War is a fast moving multiplayer strategy game set in a universe on the brink of disaster. In The Gods War, you take the part of powerful elemental forces, battling to determine the fate of the cosmos. The Gods War was in development for more than three years and is tightly balanced. It is highly asymmetric featuring wildly different factions. Fight over territory, perform miracles, and command monsters and gods. Storm the gates of heaven itself or watch the world collapse into the Chaos Rift.",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,mythology,category-core-games,subcategory-board-games",TRUE,,,,,,,5400,shopify,10,deny,manual,99.99,129.99,TRUE,TRUE,680569978097,https://petersengames.com/wp-content/uploads/2019/03/Core-Box-Render.jpg,1,The Gods War,FALSE,The Gods War | Petersen Games,"Designed by Sandy Petersen and set in the mythic world of Glorantha, The Gods War is a fast moving multiplayer strategy game set in a universe on the brink of d...",,,,TRUE,Core Game,category-core-games,Board Games,subcategory-board-games,all,3-4 players,60-90 min,14,3,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-gods-war-vf,The Gods War VF,TGW-VF,"Designed by Sandy Petersen and set in the mythic world of Glorantha, The Gods War is a fast moving multiplayer strategy game set in a universe on the brink of disaster. In The Gods War, you take the part of powerful elemental forces, battling to determine the fate of the cosmos. The Gods War was in development for more than three years and is tightly balanced. It is highly asymmetric featuring wildly different factions. Fight over territory, perform miracles, and command monsters and gods. Storm the gates of heaven itself or watch the world collapse into the Chaos Rift. French Edition",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,mythology,category-core-games,subcategory-board-games",TRUE,,,,,,,5400,shopify,10,deny,manual,99.99,129.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/TGW-VF-Gods-War-Box.jpg,1,The Gods War VF,FALSE,The Gods War VF | Petersen Games,"Designed by Sandy Petersen and set in the mythic world of Glorantha, The Gods War is a fast moving multiplayer strategy game set in a universe on the brink of d...",,,,TRUE,Core Game,category-core-games,Board Games,subcategory-board-games,all,3-4 players,60-90 min,n/a,3,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-invasion-faction-with-no-minis,The Invasion Faction with NO MINIS,CW-F9-NM,The new Invasion Faction for Cthulhu Wars without miniatures - use Planet Apocalypse (core game) miniatures to complete the set.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,750,shopify,10,deny,manual,18.99,19.99,TRUE,TRUE,793611932401,https://petersengames.com/wp-content/uploads/2019/03/cropped-petersen-games-Logo.png,1,The Invasion Faction with NO MINIS,FALSE,The Invasion Faction with NO MINIS | Petersen Games,The new Invasion Faction for Cthulhu Wars without miniatures - use Planet Apocalypse (core game) miniatures to complete the set.,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
the-monsters-art-print,The Monsters Art Print,TGW-Poster,"The Monsters Art PrintAmazing tryptych poster of the Dragon, Chaos and Cosmic MonstersThis expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,art-print,accessories,category-accessories",TRUE,,,,,,,80,shopify,10,deny,manual,8.99,9.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/05/Monster-Poster-wh-500-1.jpg,1,The Monsters Art Print,FALSE,The Monsters Art Print | Petersen Games,"The Monsters Art PrintAmazing tryptych poster of the Dragon, Chaos and Cosmic MonstersThis expansion enhances your gaming experience with new strategic options ...",,,,TRUE,Bling & Accessories,category-accessories,Fine Art,,expansions,n/a,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-monsters-chaos-monsters,The Monsters - CHAOS Monsters,TGW-3B,"The Monsters - CHAOS MonstersThree terrifying chaos monsters, whose destructive might you can command!This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,2030,shopify,10,deny,manual,33.99,39.99,TRUE,TRUE,680569978424,https://petersengames.com/wp-content/uploads/2019/05/chaosmonsters.jpg,1,The Monsters - CHAOS Monsters,FALSE,The Monsters - CHAOS Monsters | Petersen Games,"The Monsters - CHAOS MonstersThree terrifying chaos monsters, whose destructive might you can command!This expansion enhances your gaming experience with new st...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-monsters-chaos-monsters-vf,The Monsters - CHAOS Monsters VF,TGW-VF3B,"The Monsters - CHAOS Monsters VFThree terrifying chaos monsters, whose destructive might you can command! French EditionThis expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,2030,shopify,10,deny,manual,33.99,39.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/TGW-VF3B-Chaos-Monsters.jpg,1,The Monsters - CHAOS Monsters VF,FALSE,The Monsters - CHAOS Monsters VF | Petersen Games,"The Monsters - CHAOS Monsters VFThree terrifying chaos monsters, whose destructive might you can command! French EditionThis expansion enhances your gaming exp...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-monsters-cosmic-monsters,The Monsters - COSMIC Monsters,TGW-3C,The Monsters - COSMIC MonstersThree wondrous cosmic monsters that change gameplay for everyone!This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,2030,shopify,10,deny,manual,33.99,39.99,TRUE,TRUE,680569978431,https://petersengames.com/wp-content/uploads/2019/05/cosmicmonsters.jpg,1,The Monsters - COSMIC Monsters,FALSE,The Monsters - COSMIC Monsters | Petersen Games,The Monsters - COSMIC MonstersThree wondrous cosmic monsters that change gameplay for everyone!This expansion enhances your gaming experience with new strategic...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-monsters-cosmic-monsters-vf,The Monsters - COSMIC Monsters VF,TGW-VF3C,The Monsters - COSMIC Monsters VFThree wondrous cosmic monsters that change gameplay for everyone! French EditionThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,2030,shopify,10,deny,manual,33.99,39.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/TGW-VF3C-Cosmic-Monsters.jpg,1,The Monsters - COSMIC Monsters VF,FALSE,The Monsters - COSMIC Monsters VF | Petersen Games,The Monsters - COSMIC Monsters VFThree wondrous cosmic monsters that change gameplay for everyone! French EditionThis expansion enhances your gaming experience...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-monsters-dragons,The Monsters - DRAGONS,TGW-3A,"The Monsters - DRAGONSThree enormous dragons, adding new challenges to the game!This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,2030,shopify,10,deny,manual,33.99,39.99,TRUE,TRUE,680569978127,https://petersengames.com/wp-content/uploads/2016/10/dragon.jpg,1,The Monsters - DRAGONS,FALSE,The Monsters - DRAGONS | Petersen Games,"The Monsters - DRAGONSThree enormous dragons, adding new challenges to the game!This expansion enhances your gaming experience with new strategic options and hi...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
the-monsters-dragons-vf,The Monsters - DRAGONS VF,TGW-VF3A,"The Monsters - DRAGONS VFThree enormous dragons, adding new challenges to the game! French EditionThis expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,The Gods War,"The Gods War, asymmetric,strategy,tactical,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,2030,shopify,10,deny,manual,33.99,39.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/TGW-VF3A-Dragons.jpg,1,The Monsters - DRAGONS VF,FALSE,The Monsters - DRAGONS VF | Petersen Games,"The Monsters - DRAGONS VFThree enormous dragons, adding new challenges to the game! French EditionThis expansion enhances your gaming experience with new strat...",,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Asymmetric Strategy,Mythology,active,The Gods War,the-gods-war
